Hour,Day,Month,Year,System load (MW),ORIS ID,Fuel,Marginal Cost ($/MWh),CO2 emissions rate (tons/MWh),NOx emisisons rate (tons/MWh),SO2 emissions rate (tons/MWh)
19,12,10,2016,86144.974,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
20,12,10,2016,88504.118,7838,GAS,22.312827781715097,0.5520987711361905,0.00018304588569364235,4.929666990440847e-06
21,12,10,2016,86845.762,7838,GAS,22.312827781715097,0.5520987711361905,0.00018304588569364235,4.929666990440847e-06
22,12,10,2016,82711.282,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
23,12,10,2016,76728.795,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
24,12,10,2016,71015.095,884,COAL,24.746718925735323,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
1,13,10,2016,66838.962,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
2,13,10,2016,64333.735,3131,GAS,13.237183544303797,0.591751728156238,0.0004579773088368923,3.1612584986833444e-05
3,13,10,2016,62919.734,10870,GAS,13.023615160349854,0.8502487909886323,0.001078779040864349,6.794153713584994e-05
4,13,10,2016,62341.154,2398,GAS,12.883612794138369,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
5,13,10,2016,63650.445,55239,GAS,13.195104128607964,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
6,13,10,2016,68048.92,3804,GAS,13.514702915605938,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
7,13,10,2016,76328.745,1571,GAS,17.306309029089533,0.737325768232607,0.0007390138587819165,0.000298756439349211
8,13,10,2016,81780.554,55738,GAS,20.061818181818182,0.5294605319503857,0.0003832452435007478,2.946621627533645e-06
9,13,10,2016,82622.543,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
10,13,10,2016,83078.962,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
11,13,10,2016,83793.144,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
12,13,10,2016,84107.126,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
13,13,10,2016,84265.05,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
14,13,10,2016,84426.235,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
15,13,10,2016,83989.811,7839,GAS,22.266778711484594,0.5404388390503068,0.00017682407812385492,5.5442435033818324e-06
16,13,10,2016,83410.285,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
17,13,10,2016,83375.427,2840,COAL,21.509483680388133,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
