,Hour,Month,Day,Year,System load (MW),ORIS ID,Fuel,Marginal Cost ($/MWh),CO2 emissions rate (tons/MWh),NOx emisisons rate (tons/MWh),SO2 emissions rate (tons/MWh)
0,14,7,24,2016,130266.295,58235,GAS,23.01369863,0.504932765,5.62E-05,2.81E-06
0,15,7,24,2016,133507.145,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,16,7,24,2016,136301.716,874,GAS,23.38297872,0.839539675,0.000708535,0.001860637
0,17,7,24,2016,137764.236,55640,GAS,23.48798898,0.535570908,9.92E-05,2.91E-06
0,18,7,24,2016,138182.128,56807,GAS,23.49194991,0.372384685,2.62E-05,2.07E-06
0,19,7,24,2016,136701.548,2850,COAL,23.75496552,0.86685688,0.000439805,0.000724583
0,20,7,24,2016,132823.581,874,GAS,23.38297872,0.839539675,0.000708535,0.001860637
0,21,7,24,2016,128910.497,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,22,7,24,2016,125877.046,55976,GAS,22.96436526,0.574773683,2.34E-05,3.20E-06
0,23,7,24,2016,118506.92,10774,BIOMASS,22.50351617,0.516054745,0.000365697,2.83E-06
0,1,7,25,2016,102491.719,1572,COAL,21.71208442,0.83224283,0.000994622,0.000434658
0,2,7,25,2016,96987.167,55710,GAS,21.22661871,0.525060376,3.95E-05,2.92E-06
0,3,7,25,2016,93231.962,50966,GAS,21.09333333,0.476268528,0.000115966,2.96E-06
0,4,7,25,2016,91191.48,3176,GAS,20.72652502,0.420827563,3.89E-05,2.34E-06
0,5,7,25,2016,91091.279,3176,GAS,20.72652502,0.420827563,3.89E-05,2.34E-06
0,6,7,25,2016,94021.698,50966,GAS,21.09333333,0.476268528,0.000115966,2.96E-06
0,7,7,25,2016,98873.512,55337,GAS,21.60493827,0.587779538,7.38E-05,3.27E-06
0,8,7,25,2016,105687.195,6041,COAL,21.93457329,0.854842568,0.00035711,0.00049411
0,9,7,25,2016,113667.255,55239,GAS,22.30179028,0.583279204,5.48E-05,3.25E-06
0,10,7,25,2016,122088.804,55801,GAS,22.92644421,0.380662646,4.65E-05,2.67E-06
0,11,7,25,2016,130542.594,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,12,7,25,2016,138115.53,55736,GAS,23.90933085,0.375352156,3.43E-05,2.09E-06
0,13,7,25,2016,143799.71,3944,COAL,24.68599688,0.869586854,0.000859536,0.000612753
0,14,7,25,2016,148079.847,3954,COAL,24.87416877,0.906771202,0.00035842,0.00035399
0,15,7,25,2016,150172.487,50497,GAS,25.42797495,0.678506017,0.000223215,3.78E-06
0,16,7,25,2016,150826.036,50555,GAS,26.08666667,0.685528759,0.000862948,4.00E-06
0,17,7,25,2016,149965.818,55198,GAS,25.96695652,0.593072069,0.000320418,3.30E-06
0,18,7,25,2016,147810.177,2393,GAS,25.65131579,0.695592615,0.000227078,4.66E-06
0,19,7,25,2016,144819.918,3954,COAL,24.87416877,0.906771202,0.00035842,0.00035399
0,20,7,25,2016,139641.311,1384,COAL,24.55432314,0.915369144,0.000782883,0.000448078
0,21,7,25,2016,134895.996,55736,GAS,23.90933085,0.375352156,3.43E-05,2.09E-06
0,22,7,25,2016,130106.852,874,GAS,23.38297872,0.839539675,0.000708535,0.001860637
0,23,7,25,2016,121327.95,55801,GAS,22.92644421,0.380662646,4.65E-05,2.67E-06
0,1,7,26,2016,102289.578,55337,GAS,21.91358025,0.587779538,7.38E-05,3.27E-06
0,2,7,26,2016,95812.233,54,GAS,21.48866178,0.657801191,0.000208753,4.38E-06
0,3,7,26,2016,91345.835,58260,GAS,21.12348866,0.368630821,2.08E-05,2.05E-06
0,4,7,26,2016,88574.677,55231,GAS,20.76807818,0.620999979,6.18E-05,3.46E-06
0,5,7,26,2016,88008.721,55231,GAS,20.76807818,0.620999979,6.18E-05,3.46E-06
0,6,7,26,2016,90599.507,3176,GAS,21.02261823,0.420827563,3.89E-05,2.34E-06
0,7,7,26,2016,95533.616,50966,GAS,21.39466667,0.476268528,0.000115966,2.96E-06
0,8,7,26,2016,102197.113,55337,GAS,21.91358025,0.587779538,7.38E-05,3.27E-06
0,9,7,26,2016,109734.861,3809,COAL,22.16676027,0.838628059,0.002023164,0.00669978
0,10,7,26,2016,117415.349,55239,GAS,22.62038729,0.583279204,5.48E-05,3.25E-06
0,11,7,26,2016,124982.407,55801,GAS,23.25396484,0.380662646,4.65E-05,2.67E-06
0,12,7,26,2016,131450.789,3804,GAS,23.32949709,0.396051484,8.13E-05,8.62E-05
0,13,7,26,2016,136294.768,55516,GAS,23.8099674,0.384610003,2.52E-05,2.14E-06
0,14,7,26,2016,139664.004,55736,GAS,24.25089272,0.375352156,3.43E-05,2.09E-06
0,15,7,26,2016,141269.936,3943,COAL,24.42263208,0.816040293,0.00132666,0.000335829
0,16,7,26,2016,142087.981,1384,COAL,24.55432314,0.915369144,0.000782883,0.000448078
0,17,7,26,2016,142718.851,10751,GAS,24.76407643,0.490514451,0.000149592,2.73E-06
0,18,7,26,2016,142453.295,1384,COAL,24.55432314,0.915369144,0.000782883,0.000448078
0,19,7,26,2016,141222.222,10751,GAS,24.76407643,0.490514451,0.000149592,2.73E-06
0,20,7,26,2016,136388.985,3943,COAL,24.42263208,0.816040293,0.00132666,0.000335829
0,21,7,26,2016,131735.461,55516,GAS,23.8099674,0.384610003,2.52E-05,2.14E-06
0,22,7,26,2016,127147.926,55976,GAS,23.29242762,0.574773683,2.34E-05,3.20E-06
0,23,7,26,2016,118140.628,55183,GAS,22.77431076,0.581067331,0.000108528,3.23E-06
0,1,7,27,2016,99462.583,1572,COAL,21.71208442,0.83224283,0.000994622,0.000434658
0,2,7,27,2016,93188.475,50966,GAS,21.39466667,0.476268528,0.000115966,2.96E-06
0,3,7,27,2016,89208.287,55667,GAS,20.92081031,0.381397713,3.52E-05,2.12E-06
0,4,7,27,2016,86492.336,55502,GAS,20.74675325,0.38139483,4.52E-05,2.12E-06
0,5,7,27,2016,86047.134,55502,GAS,20.74675325,0.38139483,4.52E-05,2.12E-06
0,6,7,27,2016,88732.801,55397,GAS,20.85606379,0.388856375,3.63E-05,2.16E-06
0,7,7,27,2016,93267.752,50966,GAS,21.39466667,0.476268528,0.000115966,2.96E-06
0,8,7,27,2016,99011.466,1572,COAL,21.71208442,0.83224283,0.000994622,0.000434658
0,9,7,27,2016,105977.081,1554,COAL,21.96510895,0.88992081,0.000423978,0.005916411
0,10,7,27,2016,113211.46,3118,COAL,22.38149357,0.88068003,0.0011203,0.000365968
0,11,7,27,2016,120937.245,55439,GAS,22.9637459,0.388676331,2.40E-05,2.17E-06
0,12,7,27,2016,127750.493,55801,GAS,23.25396484,0.380662646,4.65E-05,2.67E-06
0,13,7,27,2016,133573.236,58235,GAS,23.34246575,0.504932765,5.62E-05,2.81E-06
0,14,7,27,2016,138175.06,55516,GAS,23.8099674,0.384610003,2.52E-05,2.14E-06
0,15,7,27,2016,141338.571,3943,COAL,24.42263208,0.816040293,0.00132666,0.000335829
0,16,7,27,2016,143132.099,1384,COAL,24.55432314,0.915369144,0.000782883,0.000448078
0,17,7,27,2016,144731.213,10751,GAS,24.76407643,0.490514451,0.000149592,2.73E-06
0,18,7,27,2016,144583.244,55690,GAS,24.97623591,0.430376378,2.31E-05,2.82E-06
0,19,7,27,2016,143152.657,10751,GAS,24.76407643,0.490514451,0.000149592,2.73E-06
0,20,7,27,2016,138336.116,3943,COAL,24.42263208,0.816040293,0.00132666,0.000335829
0,21,7,27,2016,133364.175,55516,GAS,23.8099674,0.384610003,2.52E-05,2.14E-06
0,22,7,27,2016,129339.048,58235,GAS,23.34246575,0.504932765,5.62E-05,2.81E-06
0,23,7,27,2016,120377.558,55439,GAS,22.9637459,0.388676331,2.40E-05,2.17E-06
0,1,7,28,2016,101741.043,1572,COAL,21.71208442,0.83224283,0.000994622,0.000434658
0,2,7,28,2016,95334.403,55710,GAS,21.15080935,0.525060376,3.95E-05,2.92E-06
0,3,7,28,2016,91002.962,50966,GAS,21.018,0.476268528,0.000115966,2.96E-06
0,4,7,28,2016,88043.179,55397,GAS,20.48887956,0.388856375,3.63E-05,2.16E-06
0,5,7,28,2016,87583.716,55397,GAS,20.48887956,0.388856375,3.63E-05,2.16E-06
0,6,7,28,2016,90271.246,50966,GAS,21.018,0.476268528,0.000115966,2.96E-06
0,7,7,28,2016,95067.268,3136,COAL,21.14823964,0.891639177,0.001214272,0.002033058
0,8,7,28,2016,101732.98,1572,COAL,21.71208442,0.83224283,0.000994622,0.000434658
0,9,7,28,2016,108725.283,56808,COAL,21.9677,0.944610943,0.000883523,0.001832558
0,10,7,28,2016,115594.55,55183,GAS,22.37335458,0.581067331,0.000108528,3.23E-06
0,11,7,28,2016,122327.17,6166,COAL,22.91809747,0.915754967,0.001045222,0.00197406
0,12,7,28,2016,128144.971,58235,GAS,22.93150685,0.504932765,5.62E-05,2.81E-06
0,13,7,28,2016,132273.079,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,14,7,28,2016,135975.136,55640,GAS,23.40410331,0.535570908,9.92E-05,2.91E-06
0,15,7,28,2016,136604.157,55640,GAS,23.40410331,0.535570908,9.92E-05,2.91E-06
0,16,7,28,2016,134974.67,874,GAS,23.29946809,0.839539675,0.000708535,0.001860637
0,17,7,28,2016,132274.589,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,18,7,28,2016,129162.282,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,19,7,28,2016,125663.278,58235,GAS,22.93150685,0.504932765,5.62E-05,2.81E-06
0,20,7,28,2016,122024.916,6166,COAL,22.91809747,0.915754967,0.001045222,0.00197406
0,21,7,28,2016,119802.022,55801,GAS,22.84456405,0.380662646,4.65E-05,2.67E-06
0,22,7,28,2016,116708.329,10774,BIOMASS,22.50351617,0.516054745,0.000365697,2.83E-06
0,23,7,28,2016,109551.752,876,COAL,21.98112479,0.95996672,0.000312224,0.000450405
0,1,7,29,2016,94059,1572,COAL,21.71208442,0.83224283,0.000994622,0.000434658
0,2,7,29,2016,88866.17,55298,GAS,21.57134529,0.365694731,2.53E-05,2.03E-06
0,3,7,29,2016,84287.959,56963,GAS,21.25364431,0.368978638,2.09E-05,2.06E-06
0,4,7,29,2016,82212.872,55939,GAS,21.15837522,0.364521504,1.92E-05,2.03E-06
0,5,7,29,2016,83093.387,56963,GAS,21.25364431,0.368978638,2.09E-05,2.06E-06
0,6,7,29,2016,86236.148,58420,GAS,21.46593103,0.358835682,2.35E-05,2.00E-06
0,7,7,29,2016,90852.546,55502,GAS,21.69642857,0.38139483,4.52E-05,2.12E-06
0,8,7,29,2016,95692.007,55231,GAS,21.71872964,0.620999979,6.18E-05,3.46E-06
0,9,7,29,2016,101342.265,876,COAL,21.98112479,0.95996672,0.000312224,0.000450405
0,10,7,29,2016,107031.962,3118,COAL,22.38149357,0.88068003,0.0011203,0.000365968
0,11,7,29,2016,112635.848,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,12,7,29,2016,118129.413,3122,COAL,23.03404464,0.894243372,0.001553334,0.002818567
0,13,7,29,2016,122891.297,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,14,7,29,2016,126888.557,55701,GAS,23.37444219,0.361672168,3.61E-05,2.01E-06
0,15,7,29,2016,129302.973,55239,GAS,23.65582755,0.583279204,5.48E-05,3.25E-06
0,16,7,29,2016,130100.071,2850,COAL,23.75496552,0.86685688,0.000439805,0.000724583
0,17,7,29,2016,130573.687,2850,COAL,23.75496552,0.86685688,0.000439805,0.000724583
0,18,7,29,2016,129633.658,55183,GAS,23.81679681,0.581067331,0.000108528,3.23E-06
0,19,7,29,2016,126351.598,55239,GAS,23.65582755,0.583279204,5.48E-05,3.25E-06
0,20,7,29,2016,121402.734,55701,GAS,23.37444219,0.361672168,3.61E-05,2.01E-06
0,21,7,29,2016,117538.657,54832,GAS,23.13885042,0.415839897,9.79E-05,2.37E-06
0,22,7,29,2016,114434.47,2398,GAS,22.93307031,0.645195161,9.51E-05,3.59E-06
0,23,7,29,2016,107337.478,54,GAS,22.4722977,0.657801191,0.000208753,4.38E-06
0,1,7,30,2016,91264.479,55502,GAS,21.69642857,0.38139483,4.52E-05,2.12E-06
0,2,7,30,2016,85673.372,58420,GAS,21.46593103,0.358835682,2.35E-05,2.00E-06
0,3,7,30,2016,81969.536,55939,GAS,21.15837522,0.364521504,1.92E-05,2.03E-06
0,4,7,30,2016,79417.408,6019,COAL,21.05490072,0.80560037,0.000922144,0.001684957
0,5,7,30,2016,78188.285,57839,GAS,20.9730566,0.333627303,1.74E-05,1.86E-06
0,6,7,30,2016,78609.905,57839,GAS,20.9730566,0.333627303,1.74E-05,1.86E-06
0,7,7,30,2016,79629.39,6019,COAL,21.05490072,0.80560037,0.000922144,0.001684957
0,8,7,30,2016,83046.52,55939,GAS,21.15837522,0.364521504,1.92E-05,2.03E-06
0,9,7,30,2016,89343.633,6094,COAL,21.61670271,0.844314651,0.00071586,0.001278054
0,10,7,30,2016,96872.5,55667,GAS,21.87845304,0.381397713,3.52E-05,2.12E-06
0,11,7,30,2016,103768.262,10773,BIOMASS,22.16596343,0.516054745,0.000365697,2.83E-06
0,12,7,30,2016,109314.656,54,GAS,22.4722977,0.657801191,0.000208753,4.38E-06
0,13,7,30,2016,112972.666,6031,COAL,22.5339548,0.876308467,0.001585797,0.002650913
0,14,7,30,2016,115101.057,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,15,7,30,2016,115623.575,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,16,7,30,2016,115366.664,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,17,7,30,2016,114932.087,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,18,7,30,2016,113648.644,6166,COAL,22.91809747,0.915754967,0.001045222,0.00197406
0,19,7,30,2016,111321.159,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,20,7,30,2016,107966.161,10774,BIOMASS,22.50351617,0.516054745,0.000365697,2.83E-06
0,21,7,30,2016,105343.541,50966,GAS,22.374,0.476268528,0.000115966,2.96E-06
0,22,7,30,2016,102991.667,10773,BIOMASS,22.16596343,0.516054745,0.000365697,2.83E-06
0,23,7,30,2016,98277.623,1554,COAL,21.96510895,0.88992081,0.000423978,0.005916411
0,1,7,31,2016,85428.914,58420,GAS,21.46593103,0.358835682,2.35E-05,2.00E-06
0,2,7,31,2016,80761.178,55939,GAS,21.15837522,0.364521504,1.92E-05,2.03E-06
0,3,7,31,2016,77345.577,55188,GAS,20.91634162,0.416448912,4.34E-05,2.31E-06
0,4,7,31,2016,75305.4,58079,GAS,20.45461224,0.356351853,2.00E-05,1.98E-06
0,5,7,31,2016,74228.329,58079,GAS,20.45461224,0.356351853,2.00E-05,1.98E-06
0,6,7,31,2016,74208.628,58079,GAS,20.45461224,0.356351853,2.00E-05,1.98E-06
0,7,7,31,2016,74358.173,58079,GAS,20.45461224,0.356351853,2.00E-05,1.98E-06
0,8,7,31,2016,77017.452,55188,GAS,20.91634162,0.416448912,4.34E-05,2.31E-06
0,9,7,31,2016,83596.797,56963,GAS,21.25364431,0.368978638,2.09E-05,2.06E-06
0,10,7,31,2016,90772.669,55502,GAS,21.69642857,0.38139483,4.52E-05,2.12E-06
0,11,7,31,2016,97575.754,6041,COAL,21.93457329,0.854842568,0.00035711,0.00049411
0,12,7,31,2016,103957.237,10773,BIOMASS,22.16596343,0.516054745,0.000365697,2.83E-06
0,13,7,31,2016,109622.115,10774,BIOMASS,22.50351617,0.516054745,0.000365697,2.83E-06
0,14,7,31,2016,114038.708,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,15,7,31,2016,117760.582,2398,GAS,22.93307031,0.645195161,9.51E-05,3.59E-06
0,16,7,31,2016,120914.345,3122,COAL,23.03404464,0.894243372,0.001553334,0.002818567
0,17,7,31,2016,122999.838,599,GAS,23.17857143,0.631448014,0.000628396,4.38E-06
0,18,7,31,2016,123106.919,55701,GAS,23.37444219,0.361672168,3.61E-05,2.01E-06
0,19,7,31,2016,120642.532,2866,COAL,23.28437081,0.861037142,0.000553544,0.000633309
0,20,7,31,2016,117254.757,3122,COAL,23.03404464,0.894243372,0.001553334,0.002818567
0,21,7,31,2016,114218.496,2398,GAS,22.93307031,0.645195161,9.51E-05,3.59E-06
0,22,7,31,2016,111524.816,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,23,7,31,2016,105007.316,883,COAL,22.328774,0.957858683,0.00053966,0.00143287
0,1,8,1,2016,89980.734,55298,GAS,21.57134529,0.365694731,2.53E-05,2.03E-06
0,2,8,1,2016,84979.512,2406,GAS,21.42129826,0.382848122,2.12E-05,2.14E-06
0,3,8,1,2016,81745.366,55939,GAS,21.15837522,0.364521504,1.92E-05,2.03E-06
0,4,8,1,2016,79944.404,57839,GAS,20.9730566,0.333627303,1.74E-05,1.86E-06
0,5,8,1,2016,80403.887,57839,GAS,20.9730566,0.333627303,1.74E-05,1.86E-06
0,6,8,1,2016,83687.004,56963,GAS,21.25364431,0.368978638,2.09E-05,2.06E-06
0,7,8,1,2016,88901.41,6094,COAL,21.50175979,0.844314651,0.00071586,0.001278054
0,8,8,1,2016,94639.269,8226,COAL,21.69912677,0.925856113,0.001961659,0.000971636
0,9,8,1,2016,101194.278,55667,GAS,21.87845304,0.381397713,3.52E-05,2.12E-06
0,10,8,1,2016,107796.981,50966,GAS,22.374,0.476268528,0.000115966,2.96E-06
0,11,8,1,2016,114218.41,3122,COAL,22.91156526,0.894243372,0.001553334,0.002818567
0,12,8,1,2016,119891.913,2398,GAS,22.93307031,0.645195161,9.51E-05,3.59E-06
0,13,8,1,2016,124112.088,599,GAS,23.17857143,0.631448014,0.000628396,4.38E-06
0,14,8,1,2016,127678.32,2850,COAL,23.62865277,0.86685688,0.000439805,0.000724583
0,15,8,1,2016,129823.935,55131,GAS,23.64649682,0.399035329,3.74E-05,2.22E-06
0,16,8,1,2016,130495.469,55131,GAS,23.64649682,0.399035329,3.74E-05,2.22E-06
0,17,8,1,2016,130926.201,55239,GAS,23.65582755,0.583279204,5.48E-05,3.25E-06
0,18,8,1,2016,130408.341,55239,GAS,23.65582755,0.583279204,5.48E-05,3.25E-06
0,19,8,1,2016,127778.929,55131,GAS,23.64649682,0.399035329,3.74E-05,2.22E-06
0,20,8,1,2016,123787.158,2850,COAL,23.62865277,0.86685688,0.000439805,0.000724583
0,21,8,1,2016,120475.992,599,GAS,23.17857143,0.631448014,0.000628396,4.38E-06
0,22,8,1,2016,116480.194,55337,GAS,22.91666667,0.587779538,7.38E-05,3.27E-06
0,23,8,1,2016,108215.059,50966,GAS,22.374,0.476268528,0.000115966,2.96E-06
0,1,8,2,2016,91144.656,6019,COAL,20.94294508,0.80560037,0.000922144,0.001684957
0,2,8,2,2016,85688.781,6264,COAL,20.34649,0.8761629,0.000462954,0.000617117
0,3,8,2,2016,82051.124,8102,COAL,20.30566092,0.874387102,0.000486224,0.001328794
0,4,8,2,2016,79941.206,58426,GAS,20.16496552,0.342368873,2.19E-05,1.91E-06
0,5,8,2,2016,79960.027,58426,GAS,20.16496552,0.342368873,2.19E-05,1.91E-06
0,6,8,2,2016,83025.998,8102,COAL,20.30566092,0.874387102,0.000486224,0.001328794
0,7,8,2,2016,88043.266,55231,GAS,20.402443,0.620999979,6.18E-05,3.46E-06
0,8,8,2,2016,93742.529,3136,COAL,21.03578769,0.891639177,0.001214272,0.002033058
0,9,8,2,2016,99967.162,55337,GAS,21.52777778,0.587779538,7.38E-05,3.27E-06
0,10,8,2,2016,105830.332,1554,COAL,21.84831344,0.88992081,0.000423978,0.005916411
0,11,8,2,2016,112139.045,10773,BIOMASS,22.16596343,0.516054745,0.000365697,2.83E-06
0,12,8,2,2016,117398.418,55183,GAS,22.37335458,0.581067331,0.000108528,3.23E-06
0,13,8,2,2016,122113.108,10774,BIOMASS,22.50351617,0.516054745,0.000365697,2.83E-06
0,14,8,2,2016,126118.188,55801,GAS,22.84456405,0.380662646,4.65E-05,2.67E-06
0,15,8,2,2016,128689.582,55976,GAS,22.88234967,0.574773683,2.34E-05,3.20E-06
0,16,8,2,2016,130437.428,3804,GAS,22.91876651,0.396051484,8.13E-05,8.62E-05
0,17,8,2,2016,131487.88,3804,GAS,22.91876651,0.396051484,8.13E-05,8.62E-05
0,18,8,2,2016,131185.934,58235,GAS,22.93150685,0.504932765,5.62E-05,2.81E-06
0,19,8,2,2016,128496.598,3804,GAS,22.91876651,0.396051484,8.13E-05,8.62E-05
0,20,8,2,2016,123861.508,55976,GAS,22.88234967,0.574773683,2.34E-05,3.20E-06
0,21,8,2,2016,120246.339,6018,COAL,22.59129592,0.965592139,0.000877068,0.000669517
0,22,8,2,2016,116566.474,55183,GAS,22.37335458,0.581067331,0.000108528,3.23E-06
0,23,8,2,2016,108372.814,56808,COAL,21.85089072,0.944610943,0.000883523,0.001832558
0,1,8,3,2016,90725.695,55502,GAS,21.11201299,0.38139483,4.52E-05,2.12E-06
0,2,8,3,2016,85179.356,58420,GAS,20.88772414,0.358835682,2.35E-05,2.00E-06
0,3,8,3,2016,81360.316,56963,GAS,20.68115558,0.368978638,2.09E-05,2.06E-06
0,4,8,3,2016,79051.865,57839,GAS,20.40812579,0.333627303,1.74E-05,1.86E-06
0,5,8,3,2016,78855.205,55188,GAS,20.35293848,0.416448912,4.34E-05,2.31E-06
0,6,8,3,2016,81752.048,56963,GAS,20.68115558,0.368978638,2.09E-05,2.06E-06
0,7,8,3,2016,86489.42,6019,COAL,20.94294508,0.80560037,0.000922144,0.001684957
0,8,8,3,2016,92227.872,55231,GAS,21.13371336,0.620999979,6.18E-05,3.46E-06
0,9,8,3,2016,98642.288,1572,COAL,21.59663432,0.83224283,0.000994622,0.000434658
0,10,8,3,2016,104876.165,54,GAS,21.86698329,0.657801191,0.000208753,4.38E-06
0,11,8,3,2016,111136.25,55337,GAS,22.29938272,0.587779538,7.38E-05,3.27E-06
0,12,8,3,2016,116727.564,599,GAS,22.5542328,0.631448014,0.000628396,4.38E-06
0,13,8,3,2016,121481.726,3122,COAL,22.91156526,0.894243372,0.001553334,0.002818567
0,14,8,3,2016,125499.702,55131,GAS,23.00955414,0.399035329,3.74E-05,2.22E-06
0,15,8,3,2016,128129.387,55239,GAS,23.01863354,0.583279204,5.48E-05,3.25E-06
0,16,8,3,2016,129799.391,55183,GAS,23.17526693,0.581067331,0.000108528,3.23E-06
0,17,8,3,2016,130859.107,55183,GAS,23.17526693,0.581067331,0.000108528,3.23E-06
0,18,8,3,2016,130554.67,55183,GAS,23.17526693,0.581067331,0.000108528,3.23E-06
0,19,8,3,2016,127919.92,55183,GAS,23.17526693,0.581067331,0.000108528,3.23E-06
0,20,8,3,2016,123415.864,55239,GAS,23.01863354,0.583279204,5.48E-05,3.25E-06
0,21,8,3,2016,119875.596,3122,COAL,22.91156526,0.894243372,0.001553334,0.002818567
0,22,8,3,2016,116447.922,55701,GAS,22.74482759,0.361672168,3.61E-05,2.01E-06
0,23,8,3,2016,108104.423,10773,BIOMASS,22.16596343,0.516054745,0.000365697,2.83E-06
0,1,8,4,2016,90495.558,55502,GAS,21.11201299,0.38139483,4.52E-05,2.12E-06
0,2,8,4,2016,85055.002,58426,GAS,20.88772414,0.342368873,2.19E-05,1.91E-06
0,3,8,4,2016,81251.669,56963,GAS,20.68115558,0.368978638,2.09E-05,2.06E-06
0,4,8,4,2016,78869.401,55188,GAS,20.35293848,0.416448912,4.34E-05,2.31E-06
0,5,8,4,2016,78571.002,55188,GAS,20.35293848,0.416448912,4.34E-05,2.31E-06
0,6,8,4,2016,81495.303,56963,GAS,20.68115558,0.368978638,2.09E-05,2.06E-06
0,7,8,4,2016,86501.674,6019,COAL,20.94294508,0.80560037,0.000922144,0.001684957
0,8,8,4,2016,92121.539,55231,GAS,21.13371336,0.620999979,6.18E-05,3.46E-06
0,9,8,4,2016,98804.322,1572,COAL,21.59663432,0.83224283,0.000994622,0.000434658
0,10,8,4,2016,105452.086,54,GAS,21.86698329,0.657801191,0.000208753,4.38E-06
0,11,8,4,2016,112224.412,55337,GAS,22.29938272,0.587779538,7.38E-05,3.27E-06
0,12,8,4,2016,118088.869,55701,GAS,22.74482759,0.361672168,3.61E-05,2.01E-06
0,13,8,4,2016,123087.73,3122,COAL,22.91156526,0.894243372,0.001553334,0.002818567
0,14,8,4,2016,127190.216,55239,GAS,23.01863354,0.583279204,5.48E-05,3.25E-06
0,15,8,4,2016,130014.602,55183,GAS,23.17526693,0.581067331,0.000108528,3.23E-06
0,16,8,4,2016,131862.458,55439,GAS,23.36803721,0.388676331,2.40E-05,2.17E-06
0,17,8,4,2016,133035.269,2850,COAL,23.62865277,0.86685688,0.000439805,0.000724583
0,18,8,4,2016,132855.977,55801,GAS,23.66336563,0.380662646,4.65E-05,2.67E-06
0,19,8,4,2016,130520.594,55801,GAS,23.66336563,0.380662646,4.65E-05,2.67E-06
0,20,8,4,2016,125998.465,55183,GAS,23.17526693,0.581067331,0.000108528,3.23E-06
0,21,8,4,2016,122160.088,55131,GAS,23.00955414,0.399035329,3.74E-05,2.22E-06
0,22,8,4,2016,119042.565,3122,COAL,22.91156526,0.894243372,0.001553334,0.002818567
0,23,8,4,2016,110479.94,3118,COAL,22.26248401,0.88068003,0.0011203,0.000365968
0,1,8,5,2016,92910.541,55231,GAS,21.06058632,0.620999979,6.18E-05,3.46E-06
0,2,8,5,2016,87052.771,58420,GAS,20.81544828,0.358835682,2.35E-05,2.00E-06
0,3,8,5,2016,83351.439,2406,GAS,20.77216801,0.382848122,2.12E-05,2.14E-06
0,4,8,5,2016,81058.642,55939,GAS,20.51721234,0.364521504,1.92E-05,2.03E-06
0,5,8,5,2016,80793.44,6264,COAL,20.34649,0.8761629,0.000462954,0.000617117
0,6,8,5,2016,83470.865,56963,GAS,20.60959449,0.368978638,2.09E-05,2.06E-06
0,7,8,5,2016,88100.02,55298,GAS,20.91766816,0.365694731,2.53E-05,2.03E-06
0,8,8,5,2016,93608.099,55231,GAS,21.06058632,0.620999979,6.18E-05,3.46E-06
0,9,8,5,2016,99649.565,1572,COAL,21.59663432,0.83224283,0.000994622,0.000434658
0,10,8,5,2016,105592.948,56808,COAL,21.85089072,0.944610943,0.000883523,0.001832558
0,11,8,5,2016,111416.758,55337,GAS,22.22222222,0.587779538,7.38E-05,3.27E-06
0,12,8,5,2016,116486.443,6031,COAL,22.41413456,0.876308467,0.001585797,0.002650913
0,13,8,5,2016,120553.485,6018,COAL,22.59129592,0.965592139,0.000877068,0.000669517
0,14,8,5,2016,124240.725,3122,COAL,22.91156526,0.894243372,0.001553334,0.002818567
0,15,8,5,2016,127184.239,55131,GAS,22.92993631,0.399035329,3.74E-05,2.22E-06
0,16,8,5,2016,128604.928,55239,GAS,22.93898429,0.583279204,5.48E-05,3.25E-06
0,17,8,5,2016,129130.512,55239,GAS,22.93898429,0.583279204,5.48E-05,3.25E-06
0,18,8,5,2016,128904.421,55183,GAS,23.0950757,0.581067331,0.000108528,3.23E-06
0,19,8,5,2016,126424.87,55183,GAS,23.0950757,0.581067331,0.000108528,3.23E-06
0,20,8,5,2016,122155.475,55131,GAS,22.92993631,0.399035329,3.74E-05,2.22E-06
0,21,8,5,2016,118740.399,3122,COAL,22.91156526,0.894243372,0.001553334,0.002818567
0,22,8,5,2016,115817.289,54832,GAS,22.43767313,0.415839897,9.79E-05,2.37E-06
0,23,8,5,2016,108883.638,3809,COAL,22.04889252,0.838628059,0.002023164,0.00669978
0,1,8,6,2016,93184.754,55502,GAS,21.03896104,0.38139483,4.52E-05,2.12E-06
0,2,8,6,2016,87779.751,55298,GAS,20.91766816,0.365694731,2.53E-05,2.03E-06
